329279,-42,-1330,17,-11,-62,-35,301,7750,-287,-127,,1330.771581
329285,-57,-1334,56,-3,-75,-44,301,7750,-287,-127,,1336.391036
329291,-23,-1349,61,-3,-75,-45,282,7738,-214,-127,,1350.574322
329299,-23,-1349,61,-5,-42,-45,282,7738,-214,-127,,1350.574322
329306,-14,-1334,32,-43,-43,-37,282,7738,-214,-127,,1334.457193
329314,-123,-1308,5,-62,-112,-38,301,7745,-215,-127,,1313.780042
329320,-123,-1314,8,-62,-112,-38,301,7745,-215,-127,,1319.76854
329328,-146,-1314,8,-43,-101,-64,297,7735,-142,-127,,1322.110434
329334,-104,-1332,68,-37,-32,-82,297,7735,-142,-127,,1337.783241
329342,-47,-1362,91,-37,-32,-82,297,7735,-142,-127,,1365.845526
329369,-112,-1330,51,-101,4,-114,303,7745,-162,-127,,1335.681474
329375,-68,-1334,36,-103,48,-115,303,7745,-162,-127,,1336.217048
329383,-46,-1346,11,-103,48,-115,303,7745,-162,-127,,1346.830724
329390,-53,-1338,-12,-113,65,-124,294,7746,-135,-127,,1339.103058
329398,-53,-1338,-12,-117,18,-131,294,7746,-135,-127,,1339.103058
329404,-77,-1320,-37,-117,18,-131,294,7746,-135,-127,,1322.761505
329412,-61,-1337,-21,-114,-34,-158,278,7768,-192,-127,,1338.555565
329418,-61,-1337,-21,-106,-5,-160,278,7768,-192,-127,,1338.555565
329426,-68,-1339,-22,-106,-5,-160,278,7768,-196,-127,,1340.906037
329433,-66,-1341,-10,-99,75,-147,266,7763,-196,-127,,1342.660419
329459,9,-1341,-110,-80,89,-163,270,7759,-60,-127,,1345.534095
329467,9,-1341,-110,-80,89,-163,264,7768,-183,-127,,1345.534095
329474,-13,-1331,-98,-68,31,-144,264,7768,-183,-127,,1334.66625
329482,14,-1330,-103,-46,49,-123,264,7768,-183,-127,,1334.055846
329488,14,-1330,-103,-46,49,-123,246,7755,-159,-127,,1334.055846
329494,80,-1347,-70,-30,20,-118,246,7755,-159,-127,,1351.187996
329502,55,-1347,-39,-24,-23,-111,246,7755,-159,-127,,1348.686398
329508,-27,-1340,-54,-24,-23,-111,254,7771,-182,-127,,1341.359385
329517,-27,-1340,-54,-20,66,-98,254,7771,-182,-127,,1341.359385
329523,-4,-1339,-79,-8,109,-102,254,7771,-182,-127,,1341.33441
329549,-12,-1341,-48,18,15,-71,287,7759,-124,-127,,1341.912441
329558,-12,-1341,-24,29,4,-57,287,7759,-124,-127,,1341.26843
329564,11,-1350,-24,37,8,-54,296,7748,-162,-127,,1350.258123
329572,40,-1338,5,37,8,-54,296,7748,-162,-127,,1338.607112
329578,40,-1339,58,23,-17,-42,296,7748,-162,-127,,1340.852341
329586,40,-1339,58,14,-29,-34,320,7736,-96,-127,,1340.852341
329592,4,-1356,68,14,-29,-34,320,7736,-96,-127,,1357.709836
329601,-16,-1352,49,9,10,-26,320,7736,-96,-127,,1352.982262
329607,-29,-1328,8,-10,-36,-21,323,7763,-92,-126,,1328.340694
329615,-29,-1328,8,-10,-36,-21,323,7763,-92,-126,,1328.340694
329641,-55,-1350,71,-39,-158,-28,346,7744,-211,-127,,1352.984109
329648,-86,-1333,97,-49,-127,-24,349,7744,-62,-127,,1339.288617
329656,-86,-1333,97,-49,-127,-24,349,7744,-62,-127,,1339.288617
329662,-99,-1337,111,-67,-98,-34,349,7744,-44,-127,,1345.247561
329670,-84,-1349,103,-86,-71,-49,333,7758,-44,-127,,1355.53163
329676,-33,-1356,62,-86,-71,-49,333,7758,-44,-127,,1357.817734
329684,-33,-1356,62,-119,-65,-64,331,7769,-128,-127,,1357.817734
329691,-21,-1348,25,-132,-96,-57,331,7769,-128,-127,,1348.395343
329699,-89,-1325,-35,-132,-96,-53,331,7769,-128,-127,,1328.446837
329705,-89,-1325,-75,-152,-157,-53,328,7770,-172,-125,,1330.101876
329732,48,-1352,20,-112,-132,-94,308,7774,-115,-125,,1352.99963
329738,31,-1382,36,-112,-132,-94,308,7774,-115,-125,,1382.816329
329746,-127,-1320,-79,-125,-109,-53,277,7774,-238,-127,,1328.446461
329752,-127,-1320,-79,-131,-167,-57,277,7774,-238,-127,,1328.446461
329760,-103,-1295,-80,-131,-167,-57,277,7774,-238,-127,,1301.550614
329766,61,-1335,-55,-114,-191,-106,271,7768,-234,-127,,1337.524205
329775,61,-1365,-59,-107,-152,-102,271,7768,-234,-127,,1367.635551
329781,74,-1365,-59,-88,-111,-55,267,7767,-246,-127,,1368.277019
329789,-85,-1313,-193,-88,-111,-55,267,7767,-246,-127,,1329.828184
329795,-90,-1295,-212,-62,-52,-44,267,7767,-246,-127,,1315.320873
329822,-13,-1366,-31,-23,-125,-58,260,7757,-226,-127,,1366.413554
329830,-31,-1326,-47,6,-7,-56,260,7757,-226,-127,,1327.194786
329836,17,-1341,-33,22,47,-53,260,7757,-226,-127,,1341.513697
329844,3,-1346,-36,22,-209,-46,278,7776,-185,-127,,1346.484682
329850,3,-1346,-36,-10,-58,-46,278,7776,-185,-127,,1346.484682
329859,-11,-1335,-82,-16,-210,-44,278,7776,-185,-127,,1337.561214
329865,-52,-1315,-105,13,-154,-48,280,7768,-202,-127,,1320.209832
329873,-52,-1315,-105,13,-154,-48,280,7768,-202,-127,,1320.209832
329879,-61,-1335,-78,47,-69,-41,280,7762,-266,-127,,1338.667248
329887,-54,-1356,-21,54,-83,-39,266,7762,-266,-127,,1357.237267
329912,-108,-1338,70,20,-177,-49,271,7744,-171,-127,,1344.175584
329920,-108,-1338,70,24,-44,-56,271,7741,-187,-127,,1344.175584
329926,-87,-1336,70,2,4,-58,271,7741,-187,-127,,1340.65842
329934,-59,-1334,85,2,4,-58,271,7741,-187,-127,,1338.006726
329940,-59,-1334,85,-37,-23,-66,290,7725,-213,-127,,1338.006726
329949,-97,-1336,3,-49,-115,-99,290,7725,-213,-127,,1339.520063
329955,-87,-1352,4,-49,-115,-99,290,7725,-213,-127,,1354.8022
329963,1,-1331,20,-30,-50,-106,287,7737,-188,-127,,1331.15063
329969,1,-1331,20,-36,23,-80,287,7737,-188,-127,,1331.15063
329977,10,-1340,46,-36,23,-80,287,7737,-188,-127,,1340.826611
330004,61,-1344,79,-121,-384,-102,239,7750,-268,-127,,1347.701005
330010,61,-1361,64,-138,-453,-57,239,7750,-268,-127,,1363.868762
330018,32,-1361,64,-138,-453,-57,205,7746,-278,-127,,1362.879672
330024,-12,-1353,-30,-154,-483,-21,205,7746,-278,-127,,1353.385754
330033,13,-1332,-124,-184,-523,-35,205,7746,-278,-127,,1337.822484
330039,13,-1332,-124,-184,-523,-35,160,7754,-343,-127,,1337.822484
330047,95,-1331,-67,-151,-592,-41,160,7754,-343,-127,,1336.066989
330053,-12,-1340,-74,-145,-609,-11,160,7754,-343,-127,,1342.095377
330061,-60,-1344,-37,-145,-609,-11,121,7747,-438,-127,,1345.847317
330067,-60,-1344,-37,-132,-523,27,121,7747,-438,-127,,1345.847317
330094,-80,-1329,-27,-93,-159,-20,113,7746,-414,-127,,1331.679391
330102,7,-1327,-108,-93,-159,-20,140,7772,-439,-127,,1331.406024
330108,7,-1327,-108,-72,42,4,140,7772,-439,-127,,1331.406024
330115,20,-1322,-235,-57,42,42,140,7757,-453,-127,,1342.873412
330123,-55,-1312,-286,-57,42,42,170,7757,-453,-127,,1343.936382
330129,-45,-1330,-95,-8,-98,35,170,7757,-453,-127,,1334.147668
330137,-45,-1330,-95,40,-126,29,165,7756,-445,-127,,1334.147668
330143,-67,-1342,-77,40,-126,29,165,7756,-445,-127,,1345.875923
330151,-6,-1306,-2,28,-165,24,165,7756,-445,-127,,1306.015314
330158,-6,-1344,-81,12,-417,2,165,7750,-455,-127,,1346.452004
330184,-115,-1326,-112,-18,-688,15,157,7745,-425,-127,,1335.681474
330192,-154,-1294,-68,-9,-746,2,157,7745,-425,-127,,1304.904594
330199,55,-1354,-53,-18,-793,-18,123,7740,-489,-127,,1356.152646
330207,55,-1354,-53,-18,-793,-18,123,7740,-489,-127,,1356.152646
330213,-146,-1293,-270,-46,-1021,-6,123,7740,-489,-128,,1328.933783
330221,-173,-1329,108,48,-1205,-57,55,7726,-501,-128,,1344.557176
330227,-151,-1350,105,48,-1205,-57,55,7726,-501,-128,,1362.47055
330235,-151,-1350,105,37,-838,-56,10,7721,-601,-128,,1362.47055
330242,-300,-1280,130,22,-794,-67,10,7721,-601,-128,,1321.098028
330250,-87,-1354,265,24,-792,-134,10,7721,-601,-128,,1382.429022
330276,-67,-1316,77,13,-430,-98,-60,7686,-622,-127,,1319.952272
330283,-168,-1362,110,-16,-287,-63,-60,7686,-622,-127,,1376.723647
330291,-253,-1350,113,-16,-287,-63,-60,7686,-622,-127,,1378.142953
330297,-235,-1320,115,-68,-190,-106,-83,7702,-676,-127,,1345.678268
330305,-235,-1320,115,-112,-395,-205,-83,7702,-676,-127,,1345.678268
330311,-129,-1322,217,-112,-395,-239,-83,7702,-676,-127,,1345.887811
330319,62,-1312,234,-121,-309,-239,-89,7680,-595,-127,,1334.145419
330326,62,-1312,159,-98,-60,-177,-89,7680,-595,-127,,1323.052909
330334,-6,-1361,159,-95,291,-124,-97,7675,-637,-127,,1370.269317
330340,73,-1394,53,-95,291,-124,-97,7675,-637,-127,,1396.915889
330366,-131,-1368,-4,-187,-243,-146,-140,7706,-687,-127,,1374.263803
330373,-131,-1368,-4,-187,-243,-146,-172,7712,-716,-127,,1374.263803
330381,-153,-1308,5,-221,-98,-158,-172,7712,-716,-127,,1316.927485
330387,10,-1303,1,-189,-13,-181,-172,7712,-716,-127,,1303.038756
330395,10,-1344,25,-165,-34,-183,-181,7712,-703,-127,,1344.26969
330401,27,-1344,25,-165,-34,-183,-181,7712,-703,-127,,1344.503626
330409,129,-1354,-59,-182,35,-159,-181,7712,-703,-127,,1361.410298
330416,106,-1399,-134,-171,-48,-107,-179,7721,-674,-127,,1409.394551
330424,106,-1399,-134,-171,-48,-107,-179,7721,-674,-127,,1409.394551
330430,-7,-1296,-41,-143,-79,-66,-179,7721,-674,-127,,1296.667266
330457,-89,-1369,-174,-89,-122,-58,-186,7726,-746,-127,,1382.880327
330465,1,-1337,-98,-70,-180,-58,-186,7726,-746,-127,,1340.587185
330471,1,-1337,-98,-40,-65,-68,-186,7744,-757,-127,,1340.587185
330479,28,-1284,-145,-9,23,-51,-186,7744,-757,-127,,1292.4647
330485,-10,-1297,-131,-9,23,-51,-186,7744,-757,-127,,1303.637219
330493,-10,-1297,-131,22,-81,-37,-172,7728,-739,-127,,1303.637219
330500,-50,-1366,29,43,-101,-26,-172,7728,-739,-127,,1367.222367
330508,-39,-1382,-47,43,-101,-26,-172,7728,-739,-127,,1383.348835
330514,-68,-1258,-57,27,-11,-27,-159,7727,-691,-127,,1261.125291
330522,-68,-1258,-57,30,-130,-34,-159,7727,-691,-127,,1261.125291
330547,-117,-1347,-21,76,-159,-53,-157,7713,-681,-127,,1352.234817
330555,-58,-1304,33,81,3,-80,-148,7701,-642,-127,,1305.706322
330561,-58,-1304,33,85,-2,-73,-148,7701,-642,-127,,1305.706322
330569,-83,-1287,62,85,-2,-73,-146,7708,-708,-127,,1291.163042
330575,-146,-1368,151,80,-132,-79,-146,7708,-708,-127,,1384.030708
330584,-134,-1378,156,48,5,-95,-146,7708,-708,-127,,1393.260923
330590,-134,-1378,156,48,5,-95,-150,7690,-688,-127,,1393.260923
330598,-116,-1325,107,23,82,-125,-150,7690,-688,-127,,1334.365018
330604,-130,-1282,133,-15,36,-138,-150,7690,-688,-127,,1295.420009
330612,-130,-1366,102,-15,36,-138,-160,7698,-638,-127,,1375.957848
330639,60,-1374,63,-100,-157,-182,-168,7700,-670,-127,,1376.751612
330645,118,-1185,64,-191,-725,-226,-168,7700,-670,-127,,1192.579138
330653,90,-1464,58,-191,-725,-226,-227,7681,-715,-127,,1467.910079
330659,90,-1464,58,-187,-878,-176,-227,7681,-715,-127,,1467.910079
330668,4,-1453,204,-199,-591,-91,-227,7681,-715,-128,,1467.256283
330674,-59,-1271,93,-199,-591,-91,-303,7688,-807,-128,,1275.762909
330682,-12,-1275,-26,-242,-474,-132,-303,7688,-807,-128,,1275.321528
330688,-12,-1275,-26,-270,-1065,-223,-355,7717,-818,-126,,1275.321528
330696,5,-1353,48,-270,-1065,-223,-355,7717,-818,-126,,1353.860406
330702,-19,-1446,-6,-306,-1367,-188,-355,7717,-818,-126,,1446.137269
330729,169,-1294,34,-368,-1053,-94,-411,7701,-1077,-128,,1305.432112
330737,175,-1548,130,-368,-1053,-94,-411,7701,-1077,-128,,1563.275088
330743,123,-4643,-384,-438,-1324,-45,-411,7701,-1077,-128,,4660.475727
330752,-79,-17906,-902,-358,-2154,74,-403,7775,-1328,-126,,17928.87841
330758,-79,-17906,-902,-358,-2154,74,-403,7775,-1328,-126,,17928.87841
330764,-1112,-27926,-1086,-290,-4374,527,-403,7775,-1328,-126,,27969.22266
330772,-712,-31304,-477,-293,-7320,25,-313,9353,-1549,-126,,31315.7291
330778,-712,-31865,-1262,-293,-7320,-231,-313,9353,-1549,-126,,31897.92804
330786,-1162,-31865,-1262,-82,-9239,-117,-2834,9466,2208,-126,,31911.14403
330792,-1555,-30312,-1677,37,-10999,-245,-2834,9466,2208,-126,,30398.15287
330819,-1495,-23285,-1024,-162,-12515,-550,-4232,8632,3498,-126,,23355.4025
330827,-1495,-23285,-1024,-107,-10585,-584,-3693,8413,1285,-126,,23355.4025
330833,-1173,-20543,-1073,-123,-10078,-471,-3693,8413,1285,-126,,20604.4196
330842,-1115,-17322,-966,-123,-10078,-471,-3693,8413,1285,-126,,17384.70779
330848,-981,-13126,-871,-157,-10750,-353,-3547,8425,664,-126,,13191.39409
330856,-981,-13126,-871,-133,-10744,-185,-3547,8425,664,-126,,13191.39409
330862,-890,-8632,-746,-148,-10761,-54,-3547,8425,664,-126,,8709.766931
330870,-789,-6224,-642,-148,-10761,-54,-3150,8440,77,-128,,6306.572841
330876,-789,-6224,-642,-251,-11135,48,-3150,8440,77,-128,,6306.572841
330885,-778,-5247,-510,-401,-11609,145,-2382,8475,-419,-128,,5328.826606
330911,-755,-4476,-206,-454,-11924,358,-1712,8511,-897,-127,,4543.901077
330917,-689,-4652,68,-393,-11739,476,-1712,8511,-897,-127,,4703.23814
330926,-689,-4652,68,-393,-11739,562,-816,8523,-951,-127,,4703.23814
330932,-585,-4529,196,-315,-11391,562,-816,8523,-951,-127,,4570.829465
330940,-535,-4494,257,-44,-10551,588,-816,8523,-951,-127,,4533.024377
330946,-535,-4494,238,285,-9441,581,-20,8554,-800,-127,,4531.986871
330954,-534,-4511,238,285,-9441,581,-20,8554,-800,-127,,4548.727404
330960,-512,-4635,228,613,-8477,516,-20,8554,-800,-127,,4668.763541
330969,-468,-4612,204,912,-7581,428,576,8614,-404,-128,,4640.170687
330975,-468,-4612,204,912,-7581,428,576,8614,-404,-128,,4640.170687
331001,-559,-4540,-42,1516,-5816,41,970,8657,18,-128,,4574.477566
331010,-534,-4600,-35,1522,-5533,-11,1211,8699,460,-128,,4631.023753
331016,-494,-4615,-38,1522,-5533,-11,1211,8699,460,-128,,4641.519686
331024,-494,-4615,-38,1486,-5369,-43,1347,8737,932,-126,,4641.519686
331030,-487,-4629,-31,1485,-5165,-69,1347,8737,932,-126,,4654.65047
331036,-520,-4609,-64,1485,-5165,-69,1347,8737,932,-126,,4638.682679
331044,-520,-4609,-64,1482,-5041,-116,1387,8738,1392,-126,,4638.682679
331051,-600,-4702,-124,1478,-4932,-159,1387,8738,1392,-126,,4741.748623
331059,-642,-4677,-186,1478,-4932,-159,1387,8738,1392,-126,,4724.519976
331065,-680,-4590,-203,1434,-4804,-157,1353,8733,1846,-126,,4644.535391
331091,-556,-4646,-295,1206,-4684,11,1288,8693,2253,-127,,4688.440786
331100,-588,-4582,-256,1206,-4684,11,1288,8693,2253,-127,,4626.662296
331106,-617,-4639,-361,1094,-4608,54,1185,8673,2677,-127,,4693.754467
331114,-617,-4639,-361,1011,-4572,93,1185,8673,2677,-127,,4693.754467
331120,-617,-4621,-386,1011,-4572,93,1061,8605,3020,-127,,4677.961736
331128,-555,-4710,-418,898,-4489,182,1061,8605,3020,-127,,4760.971434
331134,-504,-4664,-417,770,-4346,294,1061,8605,3020,-127,,4709.649775
331143,-504,-4664,-417,770,-4346,294,949,8555,3290,-127,,4709.649775
331149,-475,-4705,-449,650,-4145,389,949,8555,3290,-127,,4750.184312
331157,-503,-4648,-500,525,-3949,459,949,8555,3290,-127,,4701.798911
331184,-1241,-22276,-589,243,-3604,626,773,8456,3653,-126,,22318.31486
331190,-1055,-22276,-589,136,-3228,970,773,8456,3653,-126,,22308.74542
331198,-823,-16041,-603,297,-2781,909,773,8456,3653,-126,,16073.41342
331204,-558,-7907,-637,297,-2781,909,781,8385,3880,-127,,7952.218684
331212,-558,-7907,-637,378,-2452,891,781,8385,3880,-127,,7952.218684
331218,-430,-5484,-594,267,-2288,915,781,8385,3923,-126,,5532.810497
331227,-212,-4885,-499,267,-2288,915,807,8350,3923,-126,,4914.994405
331233,-104,-4740,-449,90,-2041,961,807,8350,3923,-126,,4762.354145
331241,-104,-4740,-449,-12,-1820,910,840,8328,4010,-126,,4762.354145
331247,-97,-4696,-164,-12,-1668,735,840,8328,4010,-126,,4699.863934
331274,-405,-4622,-42,152,-1478,472,834,8286,4111,-127,,4639.900107
331282,-405,-4622,-42,317,-1298,559,845,8248,4169,-127,,4639.900107
331288,-388,-4567,-118,317,-1298,559,845,8248,4169,-127,,4584.970774
331296,-490,-4585,-246,509,-1203,613,845,8248,4169,-127,,4617.666185
331302,-387,-4558,-360,613,-1186,595,854,8167,4268,-127,,4588.543669
331311,-387,-4558,-360,613,-1186,673,854,8167,4268,-127,,4588.543669
331317,-66,-4665,-420,617,-1043,673,854,8167,4268,-127,,4684.333571
331325,108,-4579,-384,521,-636,693,906,8099,4424,-127,,4596.342133
331331,195,-4509,-633,340,-490,495,906,8099,4424,-127,,4557.389055
331339,195,-4509,-633,340,-490,495,945,8068,4475,-127,,4557.389055
331364,266,-4799,-495,-437,-293,-353,907,8073,4402,-127,,4831.788696
331372,207,-4772,-487,-437,-293,-609,907,8073,4402,-127,,4801.250046
331378,207,-4772,-487,-667,-212,-653,783,8148,4358,-127,,4801.250046
331386,77,-4841,-415,-843,-315,-941,783,8148,4358,-127,,4859.365699
331393,-158,-4831,-375,-952,-416,-1170,783,8148,4358,-127,,4848.107878
331401,-429,-4680,-186,-952,-416,-1170,574,8234,4252,-127,,4703.30065
331407,-429,-4680,-186,-1020,-571,-1289,574,8234,4252,-127,,4703.30065
331415,-564,-4575,-65,-944,-651,-1189,574,8234,4252,-127,,4610.091756
331421,-641,-4498,7,-944,-651,-1189,353,8323,4173,-127,,4543.449571
331429,-641,-4581,66,-716,-553,-923,353,8323,4173,-127,,4626.099653
331456,-704,-4683,38,41,-304,-234,176,8345,4122,-127,,4735.773327
331462,-713,-4601,149,41,-304,-234,176,8345,4122,-127,,4658.3013
331470,-634,-4439,101,257,-177,15,176,8345,4122,-127,,4485.184277
331476,-634,-4439,101,536,20,232,225,8314,4202,-127,,4485.184277
331485,-353,-4295,-105,536,20,232,225,8314,4202,-127,,4310.760838
331491,-108,-4108,-334,770,141,379,225,8314,4202,-127,,4122.970289
331499,49,-2749,-384,777,167,361,312,8253,4288,-127,,2776.122836
331505,49,-2749,-384,777,167,361,312,8253,4288,-127,,2776.122836
331513,28,-550,-340,613,125,115,312,8253,4288,-127,,647.2124844
331520,-179,487,-275,392,28,24,349,8211,4368,-127,,587.2265321
331546,-32,777,-300,212,-221,394,404,8182,4517,-127,,833.5184461
331554,137,808,-280,141,-351,504,404,8182,4517,-126,,866.0444561
331560,271,832,-281,85,-358,549,469,8170,4485,-126,,919.0353638
331569,299,825,-316,85,-358,549,469,8170,4485,-126,,932.6746485
331575,299,825,-316,34,-401,463,537,8138,4504,-126,,932.6746485
331583,381,794,-248,-20,-352,366,537,8138,4504,-126,,914.9322379
331589,418,777,-215,-20,-352,366,537,8138,4504,-126,,908.1178338
331597,418,777,-174,-82,-384,236,543,8137,4491,-126,,899.2936117
331603,362,743,-174,-98,-569,69,543,8137,4491,-126,,844.6117451
331612,295,734,-157,-98,-569,69,543,8137,4491,-126,,806.4924054
331636,204,712,-204,6,-1050,-232,368,8117,4582,-127,,768.2291325
331644,204,712,-204,24,-1163,-286,368,8117,4582,-127,,768.2291325
331651,261,702,-245,24,-1163,-286,368,8117,4582,-126,,788.0038071
331659,256,717,-259,52,-1225,-289,222,8130,4612,-126,,804.180328
331665,166,679,-170,-3,-1332,-321,222,8130,4612,-126,,719.3726433
331673,166,679,-170,-3,-1332,-321,74,8112,4645,-128,,719.3726433
331679,45,660,-175,-47,-1466,-360,74,8112,4645,-128,,684.2879511
331687,-188,653,-154,-67,-1500,-344,74,8112,4645,-128,,696.7560549
331694,-188,653,-154,-67,-1500,-344,-101,8105,4695,-128,,696.7560549
331702,-311,646,-160,-56,-1571,-276,-101,8105,4695,-128,,734.5998911
331728,-369,658,16,85,-1471,496,-198,8095,4780,-128,,754.5733894
331735,-361,626,-136,85,-1471,496,-223,8073,4791,-128,,735.3182984
331743,-361,626,-136,277,-1309,706,-223,8073,4791,-128,,735.3182984
331749,-435,619,-92,365,-1162,910,-223,8073,4791,-128,,762.1351586
331757,-346,627,-67,365,-1162,910,-153,8033,4882,-126,,719.2593413
331763,-346,627,-67,364,-1167,1149,-153,8033,4882,-126,,719.2593413
331771,-322,628,-251,503,-1124,1313,-35,7975,4945,-126,,749.0453925
331778,-210,648,-364,505,-1042,1479,-35,7975,4945,-126,,772.3341246
331786,10,640,-483,505,-1042,1479,-35,7975,4945,-126,,801.8659489
331792,10,640,-483,403,-870,1635,157,7895,5001,-128,,801.8659489
331819,427,626,-392,-44,-649,1556,338,7880,5009,-127,,853.1523897
331827,552,622,-352,-280,-511,1383,338,7880,5009,-127,,903.0459567
331833,552,622,-417,-426,-454,1156,502,7877,4955,-127,,930.3101633
331841,596,607,-417,-426,-710,856,502,7877,4955,-127,,947.3932658
331847,597,614,-377,-523,-541,856,502,7877,4955,-127,,935.6997382
331855,560,591,-307,-634,-642,545,554,7896,4920,-127,,870.1321739
331862,560,591,-307,-723,-761,257,554,7896,4920,-127,,870.1321739
331870,585,580,-272,-723,-761,257,554,7896,4920,-127,,867.5304029
331876,660,582,-236,-750,-951,10,514,7961,4906,-127,,911.0543343
331884,740,573,-213,-744,-1155,-212,514,7961,4906,-127,,959.8426954
331909,633,596,-80,-697,-1758,-794,58,8054,4753,-127,,873.100796
331917,616,572,26,-618,-2107,-1052,58,8054,4753,-127,,841.0208083
331923,625,574,37,-522,-2391,-1237,58,8054,4753,-127,,849.3939016
331931,625,574,37,-522,-2391,-1237,-356,8096,4761,-127,,849.3939016
331937,570,600,-164,-328,-2655,-1423,-356,8096,4761,-127,,843.6800341
331945,409,608,-162,-242,-2830,-1609,-356,8096,4761,-127,,750.4591928
331952,308,585,-80,-242,-2830,-1609,-864,8096,4744,-127,,665.9496978
331960,308,585,-80,-307,-2849,-1694,-864,8096,4744,-127,,665.9496978
331966,211,606,-76,-297,-2884,-1672,-864,8096,4744,-127,,646.1679348
331974,116,571,-15,-297,-2884,-1672,-1352,8085,4722,-127,,582.8567577
332001,-156,608,15,-134,-2829,-1336,-1842,8081,4568,-128,,627.8733949
332007,-157,608,15,-40,-2762,-1075,-2226,8015,4583,-128,,628.1225995
332015,-140,580,19,-40,-2762,-1075,-2226,8015,4583,-128,,596.9597976
332021,-209,567,-41,37,-2644,-809,-2226,8015,4583,-128,,605.6822599
332029,-209,567,-41,149,-2513,-621,-2532,7995,4550,-127,,605.6822599
332036,-290,550,-10,149,-2513,-621,-2532,7995,4550,-127,,621.8520724
332044,-296,540,27,179,-2449,-411,-2532,7995,4550,-127,,616.3967878
332050,-257,545,27,264,-2390,-174,-2764,7953,4496,-127,,603.1608409
332058,-257,545,27,264,-2390,-174,-2764,7953,4496,-127,,603.1608409
332064,-133,569,61,367,-2254,72,-2764,7953,4496,-127,,587.5125531
332091,208,593,-96,615,-1922,429,-2963,7912,4516,-128,,635.7114125
332099,208,593,-96,615,-1922,429,-2963,7912,4516,-128,,635.7114125
332105,276,600,-47,631,-1934,383,-2963,7881,4593,-127,,662.1064869
332113,337,637,-56,620,-1948,314,-3045,7881,4593,-127,,722.8236299
332120,288,649,-87,620,-1948,314,-3045,7881,4593,-127,,715.3418763
332128,288,649,-87,666,-2033,176,-3184,7837,4523,-127,,715.3418763
332134,296,652,-211,707,-2093,29,-3184,7837,4523,-127,,746.4857668
332142,313,642,-377,707,-2093,29,-3184,7837,4523,-127,,807.6273893
332148,313,628,-520,686,-2114,-51,-3377,7778,4536,-127,,873.3573152
332156,339,628,-520,575,-2164,-135,-3377,7778,4536,-127,,883.00906
332183,139,620,-282,10,-1909,-306,-3567,7737,4535,-127,,695.1582554
332189,13,594,-211,-149,-1906,-440,-3770,7718,4350,-127,,630.4966296
332195,13,594,-211,-237,-1966,-434,-3770,7718,4350,-127,,630.4966296
332204,-133,586,-227,-237,-1966,-434,-3770,7718,4350,-128,,642.3503717
332210,-6,568,-173,-268,-1987,-340,-3956,7718,4201,-128,,593.7920511
332218,210,561,-156,-307,-1978,-127,-3956,7718,4201,-128,,618.996769
332224,210,561,-156,-307,-1974,4,-4079,7730,4043,-128,,618.996769
332232,271,572,-149,-295,-1974,4,-4079,7730,4043,-128,,650.2507209
332238,259,572,-179,-273,-1984,-20,-4079,7730,4043,-128,,652.9211285
332247,259,572,-179,-252,-2029,-71,-4197,7758,3884,-128,,652.9211285
332273,185,588,-218,-285,-2091,-148,-4332,7746,3723,-128,,653.8294885
332279,192,572,-243,-318,-2076,-163,-4332,7746,3723,-128,,650.4590687
332288,145,574,-117,-318,-2076,-163,-4464,7781,3534,-126,,603.4815656
332294,145,574,-117,-373,-2048,-163,-4464,7781,3534,-126,,603.4815656
332302,31,566,-31,-419,-1975,-171,-4464,7781,3534,-126,,567.6953408
332308,98,564,-40,-348,-1877,-129,-4561,7761,3294,-127,,573.8466694
332316,98,564,-72,-348,-1877,-129,-4561,7761,3294,-127,,576.9610039
332322,252,563,-72,-221,-1776,-36,-4639,7779,3198,-127,,621.0128823
332331,310,590,-29,-168,-1766,-36,-4639,7779,3198,-127,,667.1139333
332337,391,564,-5,-168,-1766,-36,-4639,7779,3198,-127,,686.2958546
332363,422,537,-2,59,-2001,-367,-4840,7747,2894,-127,,682.9765735
332371,444,517,-39,134,-2094,-516,-4840,7747,2894,-127,,682.6023733
332378,442,526,-66,134,-2094,-516,-4840,7747,2894,-127,,690.2144594
332386,534,529,2,175,-2267,-663,-5022,7693,2733,-127,,751.6654841
332392,534,529,2,157,-2488,-803,-5022,7693,2733,-127,,751.6654841
332400,505,549,-57,157,-2488,-803,-5022,7693,2733,-127,,748.1142961
332406,397,540,-125,240,-2777,-998,-5230,7616,2520,-127,,681.7873569
332414,397,540,-125,304,-2943,-1191,-5230,7616,2520,-127,,681.7873569
332421,314,525,-124,304,-2943,-1191,-5230,7490,2353,-127,,624.1770582
332429,277,498,-158,263,-2949,-1298,-5484,7490,2353,-127,,591.3518411
332453,57,512,-119,70,-2922,-1285,-5736,7364,2173,-127,,528.7286639
332462,57,512,-119,70,-2922,-1285,-5933,7264,1793,-127,,528.7286639
332468,18,494,-109,31,-2878,-1193,-5933,7264,1793,-127,,506.2025286
332476,34,473,-141,1,-2793,-1049,-5933,7264,1793,-127,,494.7383147
332482,34,473,-141,1,-2793,-1049,-6065,7184,1520,-127,,494.7383147
332490,81,465,-158,-22,-2750,-907,-6065,7184,1520,-127,,497.7449146
332496,1,458,-201,-43,-2673,-785,-6065,7184,1520,-127,,500.1659725
